,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
219,219,219,"Casa en Venta Hacienda Molino De Las Flores #00
, Toluca De Lerdo, México",74.0,1.0,3.0,16297.35
220,220,220,"Casa en Venta Aretusa #227
, Toluca De Lerdo, México",72.0,2.0,3.0,43000.0
221,221,221,"Casa en Venta Casa En Venta, Cacalomacan, Toluca, Edo. De México.
, Cacalomacan, Toluca De Lerdo",300.0,2.0,3.0,215000.0
222,222,222,"Casa en Venta Eulalia Peñaloza #000, 000
, Toluca De Lerdo, México",225.0,2.0,3.0,99826.5
223,223,223,"Casa en Venta San Lucas #00
, Toluca De Lerdo, México",60.0,1.0,2.0,22322.2
224,224,224,"Casa en Venta Toluca De Lerdo, México",390.0,7.0,6.0,250000.0
225,225,225,"Casa en Venta Fernando González 207, Valle Verde Y Terminal, 50140 Toluca De Lerdo, Méx.
, Valle Verde, Toluca De Lerdo",227.0,2.0,3.0,155000.0
226,226,226,"Casa en Venta Flor De Ma. R. De M. 104a, Barrio De La Merced, De La Merced, Estado De México #**
, La Merced  (alameda), Toluca De Lerdo",300.0,3.0,4.0,292500.0
227,227,227,"Casa en Venta Principal #0, 1
, Toluca De Lerdo, México",187.0,3.0,4.0,129000.0
228,228,228,"Casa en Venta Guillermo Marconi #0, 0
, Toluca De Lerdo, México",120.0,2.0,3.0,62450.0
229,229,229,"Casa en Venta Roble
, Santa María Totoltepec, Toluca De Lerdo",72.0,1.0,2.0,49450.0
230,230,230,"Casa en Venta Ara Las Misiones #00
, Toluca De Lerdo, México",96.0,3.0,3.0,72500.0
231,231,231,"Casa en Venta Paseo Toscana #1702
, Toluca De Lerdo, México",127.0,3.0,3.0,115000.0
232,232,232,"Casa en Venta Oportunidad Casa Venta Toluca A Dos Cuadras Av Alfredo Del Mazo Col Cientificos Escuela Simon Bolivar
, Toluca De Lerdo, México",253.0,2.0,4.0,165000.0
233,233,233,"Casa en Venta Toluca De Lerdo, México",600.0,8.0,6.0,1250000.0
234,234,234,"Casa en Venta Casa En Venta La Pera, Cacalomacan, Toluca, Edo. De México
, Cacalomacan, Toluca De Lerdo",220.0,2.0,3.0,200000.0
235,235,235,"Casa en Venta Casa En Venta Las Misiones Toluca
, Toluca De Lerdo, México",96.0,2.0,3.0,77500.0
236,236,236,"Casa en Venta Antonio Albarran #612
, Toluca De Lerdo, México",114.0,1.0,3.0,46650.15
237,237,237,"Casa en Venta Carretera México Toluca #00
, Toluca De Lerdo",96.0,2.0,3.0,81500.0
238,238,238,"Casa en Venta Venta Casa Col. Morelos, Toluca Edo. De México
, Morelos 1a Sección, Toluca De Lerdo",160.0,1.0,3.0,160000.0
239,239,239,"Casa en Venta Héroes Del 5 De Mayo, Toluca De Lerdo",360.0,2.0,4.0,125000.0
240,240,240,"Casa en Venta Toluca De Lerdo, México",177.0,3.0,3.0,155000.0
241,241,241,"Casa en Venta Casa En Venta En Toluca, Santa Ana Tlapaltitlan
, Santa Ana Tlapaltitlán, Toluca De Lerdo",240.0,2.0,3.0,110000.0
242,242,242,"Casa en Venta Circuito San Jose Rinconada De La Casa Grande #00
, Toluca De Lerdo, México",250.0,2.0,3.0,119500.0
243,243,243,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",140.0,2.0,3.0,115000.0
244,244,244,"Casa en Venta Fraccionamiento Los Sauces #0
, Toluca, Toluca De Lerdo",90.0,1.0,2.0,35160.0
245,245,245,"Casa en Venta Andres Benavides
, Ciprés, Toluca De Lerdo",215.0,4.0,4.0,232500.0
246,246,246,"Casa en Venta Av: Hidalgo
, La Merced  (alameda), Toluca De Lerdo",955.0,4.0,4.0,1050000.0
247,247,247,"Casa en Venta Camino A San Miguel Sn, Cacalomacán, Toluca, Estado De México
, Toluca De Lerdo",220.0,2.0,3.0,114500.0
248,248,248,"Casa en Venta Casa En Venta, Delegación San Mateo Otzacatipan, Toluca, Edo. De México
, San Mateo Otzacatipan, Toluca De Lerdo",99.0,1.0,3.0,75000.0
249,249,249,"Casa en Venta Marie Curie #303
, Toluca De Lerdo, México",245.0,5.0,3.0,192822.15
250,250,250,"Casa en Venta Isidro Favela Null
, Doctores, Toluca De Lerdo",,4.0,4.0,160000.0
251,251,251,"Casa en Venta J. A. Torres 200a, Universidad, 50130 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",220.0,2.0,5.0,207500.0
252,252,252,"Casa en Venta Emiliano Zapata 3b, Rancho San Jorge, 50100 Toluca De Lerdo, Méx.
, San Mateo Oxtotitlán, Toluca De Lerdo",87.0,1.0,2.0,72500.0
253,253,253,"Casa en Venta Independencia #000
, Toluca De Lerdo, México",85.0,1.0,2.0,17761.25
254,254,254,"Casa en Venta Corralejo
, Independencia, Toluca De Lerdo",137.0,2.0,4.0,105000.0
255,255,255,"Casa en Venta Casa En Venta En Toluca Centro En Calle Cerrada
, La Merced  (alameda), Toluca De Lerdo",430.0,4.0,4.0,375000.0
256,256,256,"Casa en Venta Tomas Alba Edison
, Científicos, Toluca De Lerdo",216.0,2.0,4.0,127500.0
257,257,257,"Casa en Venta Casa En Venta/renta En La Joya, Toluca
, Santa María Totoltepec, Toluca De Lerdo",172.0,2.0,3.0,100000.0
258,258,258,"Casa en Venta San Lucas #00
, Toluca De Lerdo, México",95.0,2.0,3.0,20840.6
259,259,259,"Casa en Venta Toluca De Lerdo, México",4000.0,9.0,7.0,10000000.0
260,260,260,"Casa en Venta Calle Marie Curie #303
, Toluca De Lerdo, México",192.0,4.0,3.0,197000.0
261,261,261,"Casa en Venta Andador Hacienda Comanjillas, Unidad Habitacional San Francisco Infonavit, San Frnacisco Metepec, Toluca, Estado De Mexico
, Toluca De Lerdo",80.0,1.0,2.0,31000.0
262,262,262,"Casa en Venta Juan Aldama Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,3.0,3.0,114000.0
263,263,263,"Casa en Venta Carr Toluca Naucalpan #1702
, Toluca De Lerdo, México",126.0,2.0,3.0,44300.0
264,264,264,"Casa en Venta Prol. Ligeros
, Héroes Del 5 De Mayo, Toluca De Lerdo",252.0,2.0,3.0,99500.0
265,265,265,"Casa en Venta San Buenaventura, Toluca De Lerdo",102.0,2.0,,55000.0
266,266,266,"Casa en Venta José Martí #1000, 100
, Científicos, Toluca De Lerdo",152.0,3.0,3.0,157500.0
267,267,267,"Casa en Venta Privada Galeana #1
, Toluca De Lerdo, México",136.0,2.0,4.0,97500.0
268,268,268,"Casa en Venta Paseo Toscana S/n
, San Mateo Otzacatipan, Toluca De Lerdo",,2.0,3.0,115000.0
269,269,269,"Casa en Venta Sierra Leona Null
, Toluca De Lerdo, México",,3.0,4.0,197500.0
270,270,270,"Casa en Venta Calle 21 De Marzo Null
, San Mateo Otzacatipan, Toluca De Lerdo",,2.0,3.0,100000.0
271,271,271,"Casa en Venta Dr. Mariano C. Olivera #104 A, 0
, Toluca De Lerdo, México",350.0,3.0,3.0,257500.0
272,272,272,"Casa en Venta Casa En Venta Colonia Sanchez, Toluca
, Salvador Sánchez Colín, Toluca De Lerdo",310.0,2.0,6.0,155000.0
273,273,273,"Casa en Venta Ocho Cedros, Toluca De Lerdo",,3.0,4.0,112500.0
274,274,274,"Casa en Venta Casa En Venta Fracc. La Teja 2 Toluca Edo. De México
, Carlos Hank González, Toluca De Lerdo",120.0,1.0,3.0,82500.0
275,275,275,"Casa en Venta Vendo Casa Balcones De Santin, Uso De Suelo Mixto Toluca
, Toluca De Lerdo, México",325.0,3.0,3.0,155000.0
276,276,276,"Casa en Venta Independencia, Cacalomacan, 50265 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",96.0,2.0,3.0,115000.0
277,277,277,"Casa en Venta Priv. De La Barranca 125-120
, Tlacopa, Toluca De Lerdo",152.0,2.0,3.0,100000.0
278,278,278,"Casa en Venta 1a. Privada De La Libertad 103, Barrio De La Merced, 50080 Toluca De Lerdo, Méx., México
, Toluca De Lerdo",190.0,2.0,3.0,125000.0
279,279,279,"Casa en Venta Jose Vicente Villada #101
, Santa Ana Tlapaltitlán, Toluca De Lerdo",245.0,5.0,3.0,39470.0
280,280,280,"Casa en Venta Barrio De Tlacopa, 50010 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",172.0,2.0,3.0,240000.0
281,281,281,"Casa en Venta Toluca De Lerdo, México",95.0,1.0,2.0,32910.65
282,282,282,"Casa en Venta Lesse #1705
, Toluca De Lerdo, México",143.0,3.0,3.0,119000.0
283,283,283,"Casa en Venta Privada De Xicotencatl
, La Merced  (alameda), Toluca De Lerdo",800.0,3.0,4.0,375000.0
284,284,284,"Casa en Venta Hacienda San Agustín
, San Mateo Oxtotitlán, Toluca De Lerdo",170.0,2.0,3.0,77500.0
285,285,285,"Casa en Venta Marie Curie #303
, Toluca De Lerdo, México",192.0,2.0,3.0,194000.0
286,286,286,"Casa en Venta Hacienda De Tlacatecpan #sn
, Los Sauces V, Toluca De Lerdo",62.0,1.0,3.0,52500.0
287,287,287,"Casa en Venta Parque Sierra Morelos
, San Mateo Oxtotitlán, Toluca De Lerdo",380.0,2.0,4.0,115000.0
288,288,288,"Casa en Venta Prol. 15 De Mayo, Estado De México
, Toluca De Lerdo",300.0,3.0,3.0,174500.0
289,289,289,"Casa en Venta Cerro Del Águila, Los Pirules
, De Tlanepantla, Toluca De Lerdo",305.0,4.0,5.0,190000.0
290,290,290,"Casa en Venta Residencial Colón #nd
, Toluca De Lerdo, México",620.0,3.0,3.0,465000.0
291,291,291,"Casa en Venta Felipe Villanueva #000
, Morelos 1a Sección, Toluca De Lerdo",100.0,2.0,3.0,93450.0
292,292,292,"Casa en Venta Toluca De Lerdo, México",113.0,1.0,3.0,77500.0
293,293,293,"Casa en Venta Toluca De Lerdo, México",177.0,3.0,3.0,157500.0
294,294,294,"Casa en Venta Av. Eulalia Peñaloza 199
, Morelos 2a Secc, Toluca De Lerdo",,2.0,4.0,99250.0
295,295,295,"Casa en Venta Toluca De Lerdo, México",217.0,4.0,6.0,149500.0
296,296,296,"Casa en Venta Cacalomacan #nd
, Toluca De Lerdo, México",240.0,3.0,3.0,110000.0
297,297,297,"Casa en Venta General Gumercindo Enriquez #125
, Valle Verde, Toluca De Lerdo",65.0,1.0,2.0,34296.0
298,298,298,"Casa en Venta Casa En Venta, Santa Ana La Crespa, Toluca
, Santa Ana Tlapaltitlán, Toluca De Lerdo",166.0,2.0,4.0,77500.0
299,299,299,"Casa en Venta Venta Casa Sn Pedro Totoltepec Frente A Bodega Aurrera
, Toluca De Lerdo, México",60.0,1.0,2.0,45750.0
300,300,300,"Casa en Venta Toluca De Lerdo, México",400.0,3.0,3.0,675000.0
301,301,301,"Casa en Venta Toluca De Lerdo, México",1000.0,7.0,6.0,1250000.0
302,302,302,"Casa en Venta Residencial Amazonas #sn
, Toluca De Lerdo, México",250.0,5.0,3.0,212500.0
303,303,303,"Casa en Venta Col. Morelos Ii Seccion Toluca Edo Mex
, Morelos 1a Sección, Toluca De Lerdo",492.0,3.0,3.0,625000.0
304,304,304,"Casa en Venta Tlalnepantla
, De Tlanepantla, Toluca De Lerdo",215.0,3.0,5.0,135000.0
305,305,305,"Casa en Venta Casa Sola En Venta En Toluca
, Niños Héroes (penciones), Toluca De Lerdo",980.0,3.0,4.0,599500.0
306,306,306,"Casa en Venta Independencia 223
, Santa María Totoltepec, Toluca De Lerdo",,2.0,3.0,61700.0
307,307,307,"Casa en Venta Toluca De Lerdo, México",225.0,2.0,3.0,58196.5
308,308,308,"Casa en Venta Boulevard Miguel Aleman #2
, Toluca De Lerdo, México",113.0,3.0,2.0,69200.0
309,309,309,"Casa en Venta Toluca De Lerdo, México",151.0,3.0,3.0,210000.0
310,310,310,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",136.0,2.0,3.0,21780.15
311,311,311,"Casa en Venta Jose María Arteaga #112
, Toluca De Lerdo, México",294.0,3.0,3.0,112500.0
312,312,312,"Casa en Venta Priv. Chapultepec
, San Mateo Oxtotitlán, Toluca De Lerdo",190.0,2.0,4.0,67500.0
313,313,313,"Casa en Venta Casa En Venta En Toluca, Instituto Literario
, Toluca De Lerdo, México",600.0,4.0,4.0,475000.0
314,314,314,"Casa en Venta Casa En Venta, San Mateo Atenco, Toluca, Edo. De México
, Toluca De Lerdo",167.0,2.0,3.0,153400.0
315,315,315,"Casa en Venta Ricardo Flores Magón
, San Mateo Otzacatipan, Toluca De Lerdo",215.0,3.0,3.0,157500.0
316,316,316,"Casa en Venta 2 Privada De Arenas #5 Col.jardines De San Pedro, San Felipe Tlalmimilolpan, 50250 Toluca De Lerdo, Méx., México
, Toluca De Lerdo",800.0,3.0,4.0,750000.0
317,317,317,"Casa en Venta 5 De Mayo Null
, Toluca De Lerdo, México",,2.0,3.0,98450.0
318,318,318,"Casa en Venta Constituyentes #1136
, Toluca De Lerdo, México",200.0,4.0,4.0,235500.0
319,319,319,"Casa en Venta Casa En Venta En San Buenaventura, Toluca
, Toluca De Lerdo, México",190.0,3.0,3.0,119000.0
320,320,320,"Casa en Venta Paseo Toscana #1702
, Toluca De Lerdo, México",165.0,3.0,3.0,112500.0
321,321,321,"Casa en Venta Adolfo Villa Gonzalez Maz.6 Lt.10 Fraccionamiento Los Heroes Lll Calle 2,
, Santa María Totoltepec, Toluca De Lerdo",97.0,2.0,4.0,55000.0
322,322,322,"Casa en Venta Paseo Cristobal Colon
, Toluca De Lerdo, México",220.0,2.0,3.0,75000.0
323,323,323,"Casa en Venta Juan Aldama 111 1b, Delegación Santa María Totoltepec, 50200 Toluca De Lerdo, Méx.
, Santa María Totoltepec, Toluca De Lerdo",120.0,1.0,3.0,130000.0
324,324,324,"Casa en Venta C. Alberto Salinas 714, Moderna De La Cruz, 50180 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",250.0,2.0,4.0,150000.0
325,325,325,"Casa en Venta Amazonas
, Toluca De Lerdo, México",330.0,3.0,3.0,200000.0
326,326,326,"Casa en Venta Toluca De Lerdo, México",139.0,2.0,4.0,110000.0
327,327,327,"Casa en Venta Casa En Venta Toluca, Sauces Iv, Dentro De Privada
, Toluca De Lerdo, México",106.0,1.0,3.0,49000.0
328,328,328,"Casa en Venta Caputitlan Toluca Casa En Venta
, Toluca De Lerdo, México",700.0,4.0,4.0,350000.0
329,329,329,"Casa en Venta Capultitlán, Toluca De Lerdo",180.0,2.0,3.0,115000.0
330,330,330,"Casa en Venta Sierra Ventana #s/n
, Toluca De Lerdo, México",180.0,3.0,3.0,235000.0
331,331,331,"Casa en Venta C. Maria Curie #303
, Toluca De Lerdo, México",240.0,4.0,3.0,230000.0
332,332,332,"Casa en Venta Ocho Cedros Toluca Mex
, Toluca De Lerdo, México",313.0,1.0,4.0,180000.0
333,333,333,"Casa en Venta Hacienda Del Peñon
, Toluca De Lerdo, México",69.0,1.0,2.0,49500.0
334,334,334,"Casa en Venta Casa En Venta San Antonio Buenavista, Toluca
, Toluca De Lerdo, México",140.0,2.0,3.0,77500.0
335,335,335,"Casa en Venta Blvd. Miguel Alemán #1
, Toluca De Lerdo, México",112.0,3.0,2.0,60000.0
336,336,336,"Casa en Venta Mariano Matamoros #2009
, Toluca De Lerdo, México",152.0,2.0,3.0,44750.0
337,337,337,"Casa en Venta Calle Marie Curie #303
, Toluca De Lerdo, México",192.0,4.0,3.0,197000.0
338,338,338,"Casa en Venta Casa En Venta 2 Recamaras Sta Ana Tlapantitlan Toluca Auna Cuadra De Av Torres
, Santa Ana Tlapaltitlán, Toluca De Lerdo",98.0,1.0,2.0,45950.0
339,339,339,"Casa en Venta Villas Toscana Iii S/n
, San Mateo Otzacatipan, Toluca De Lerdo",,2.0,3.0,119000.0
340,340,340,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",108.0,2.0,3.0,24426.85
341,341,341,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",159.0,1.0,3.0,110000.0
342,342,342,"Casa en Venta Toluca De Lerdo, México",93.0,2.0,4.0,95000.0
343,343,343,"Casa en Venta Insurgentes
, Capultitlán, Toluca De Lerdo",210.0,2.0,,90000.0
344,344,344,"Casa en Venta Toluca De Lerdo, México",180.0,2.0,3.0,71294.9
345,345,345,"Casa en Venta Hacienda Del Valle #ii
, Toluca De Lerdo, México",110.0,2.0,3.0,19096.65
346,346,346,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
347,347,347,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
348,348,348,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
349,349,349,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
350,350,350,"Casa en Venta Arboledas #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
351,351,351,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
352,352,352,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47361.65
353,353,353,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
354,354,354,"Casa en Venta Arboledas #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
355,355,355,"Casa en Venta Arboleda #2
, Toluca De Lerdo, México",110.0,2.0,3.0,47363.3
356,356,356,"Casa en Venta . #.
, Toluca De Lerdo, México",132.0,2.0,3.0,95000.0
357,357,357,"Casa en Venta Benito Juarez , Niños Heroes
, San Mateo Oxtotitlán, Toluca De Lerdo",126.0,1.0,2.0,72500.0
358,358,358,"Casa en Venta Centro, Toluca De Lerdo",380.0,4.0,6.0,675000.0
359,359,359,"Casa en Venta Cacalomacan Edo Mex
, Cacalomacan, Toluca De Lerdo",600.0,3.0,4.0,350000.0
360,360,360,"Casa en Venta 5 De Mayo Null
, Héroes Del 5 De Mayo, Toluca De Lerdo",,3.0,3.0,185000.0
361,361,361,"Casa en Venta Alazanes 214
, Toluca De Lerdo, México",,2.0,3.0,105000.0
362,362,362,"Casa en Venta Dioses Del Olimpo #234
, Toluca De Lerdo, México",72.0,2.0,2.0,62500.0
363,363,363,"Casa en Venta Calle Leonardo Da Vinci
, Santa Ana Tlapaltitlán, Toluca De Lerdo",225.0,1.0,3.0,62500.0
364,364,364,"Casa en Venta Galileo Galilei #00
, Toluca De Lerdo, México",200.0,2.0,3.0,96500.0
365,365,365,"Casa en Venta Frijol, Colonia San Mateo Oxtotitlán, Toluca, Edomex.
, San Mateo Oxtotitlán, Toluca De Lerdo",130.0,2.0,3.0,48750.0
366,366,366,"Casa en Venta Casa Nueva En Venta En Residencial Crespa Town, Toluca.
, De La Crespa, Toluca De Lerdo",121.0,2.0,3.0,138971.8
367,367,367,"Casa en Venta Electricistas Locales, Toluca De Lerdo",120.0,2.0,3.0,87500.0
368,368,368,"Casa en Venta Casa En Fraccionamiento Privado El Cual Cuenta Con Primaria Y Jardin De Niños . A 5 Minutos De La Federacion Mexicana De Futbol Y A 10 Minutos Del Aeropuerto De Toluca.
, San Mateo Otzacatipan, Toluca De Lerdo",84.0,1.0,3.0,67500.0
369,369,369,"Casa en Venta Capultitlán, Toluca De Lerdo",295.0,2.0,4.0,150000.0
370,370,370,"Casa en Venta Gran Reforma 305
, Toluca De Lerdo, México",200.0,4.0,3.0,210750.0
371,371,371,"Casa en Venta Azteca, Toluca De Lerdo",197.0,2.0,3.0,100000.0
372,372,372,"Casa en Venta Casa En Venta En Campo Real Ii
, San Pedro Totoltepec, Toluca De Lerdo",170.0,2.0,3.0,135000.0
373,373,373,"Casa en Venta Camino A San Miguel
, Toluca De Lerdo, México",220.0,2.0,4.0,109500.0
374,374,374,"Casa en Venta Jaime Almazán Delgado 190-212, Delegación San Buenaventura, 50110 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",180.0,2.0,3.0,115000.0
375,375,375,"Casa en Venta Magnifica Casa En Venta Terrazas La Mora, Toluca
, Rancho La Mora, Toluca De Lerdo",230.0,2.0,3.0,95000.0
376,376,376,"Casa en Venta Cto De La Laguna #n, Casa B,consvjcbcef14
, Toluca De Lerdo, México",92.0,2.0,2.0,51000.0
377,377,377,"Casa en Venta Fuentes De San Jose #nd
, Toluca De Lerdo, México",152.0,3.0,3.0,147500.0
378,378,378,"Casa en Venta Vicente Lombardo Toledano #11, 0
, Toluca De Lerdo, México",90.0,2.0,3.0,36300.0
379,379,379,"Casa en Venta Independencia 1
, San Mateo Otzacatipan, Toluca De Lerdo",80.0,1.0,,61500.0
380,380,380,"Casa en Venta Toluca De Lerdo, México",300.0,3.0,4.0,125000.0
381,381,381,"Casa en Venta Carmen Serdán #sn
, Toluca De Lerdo, México",295.0,4.0,2.0,650000.0
382,382,382,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",182.0,3.0,3.0,115000.0
383,383,383,"Casa en Venta De Los Corredores
, Toluca De Lerdo, México",600.0,3.0,3.0,450000.0
384,384,384,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",220.0,3.0,3.0,27788.7
385,385,385,"Casa en Venta Prolongación Ramón Corona
, Toluca De Lerdo, México",190.0,2.0,3.0,197500.0
386,386,386,"Casa en Venta Toluca De Lerdo, México",256.0,2.0,3.0,197500.0
387,387,387,"Casa en Venta Residencial San Jorge #sn
, Toluca De Lerdo, México",284.0,3.0,3.0,175000.0
388,388,388,"Casa en Venta Toluca De Lerdo, México",150.0,3.0,4.0,80000.0
389,389,389,"Casa en Venta Corredores Null
, Toluca De Lerdo, México",,3.0,6.0,249500.0
390,390,390,"Casa en Venta Calle Prolongación Paseo Totoltepec 32, Delegación Santa María Totoltepec, Toluc #**
, Toluca De Lerdo, México",172.0,3.0,3.0,100000.0
391,391,391,"Casa en Venta Toluca De Lerdo, México",300.0,2.0,4.0,300000.0
392,392,392,"Casa en Venta Toluca De Lerdo, México",1150.0,5.0,4.0,375000.0
393,393,393,"Casa en Venta Toluca De Lerdo, México",180.0,1.0,3.0,67500.0
394,394,394,"Casa en Venta Av Nuevo Mexico #137
, Toluca De Lerdo",131.0,3.0,3.0,77500.0
395,395,395,"Casa en Venta Alfredo Del Mazo Null
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",,2.0,3.0,176250.0
396,396,396,"Casa en Venta Villas De Santa Monica
, Toluca De Lerdo, México",99.0,2.0,2.0,55000.0
397,397,397,"Casa en Venta Nueva Oxtotitlán #nd
, Toluca De Lerdo, México",414.0,2.0,4.0,120000.0
398,398,398,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",180.0,3.0,3.0,28231.65
399,399,399,"Casa en Venta Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",120.0,2.0,3.0,61966.1
400,400,400,"Casa en Venta Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",160.0,2.0,3.0,56150.0
401,401,401,"Casa en Venta Toluca De Lerdo, México",100.0,2.0,3.0,69000.0
402,402,402,"Casa en Venta Cacalomacan, Toluca De Lerdo",700.0,5.0,5.0,600000.0
403,403,403,"Casa en Venta 21 De Marzo
, Toluca De Lerdo, México",980.0,5.0,6.0,514500.0
404,404,404,"Casa en Venta Toluca De Lerdo, México",247.0,3.0,3.0,225000.0
405,405,405,"Casa en Venta Toluca De Lerdo, México",72.0,1.0,2.0,29950.0
406,406,406,"Casa en Venta Toluca De Lerdo, México",72.0,1.0,2.0,29950.0
407,407,407,"Casa en Venta Silverio Perez #0
, Toluca De Lerdo, México",107.0,2.0,3.0,32910.6
408,408,408,"Casa en Venta Casa En Venta 3 Recamaras Residencial Crespa Town Zafiro Toluca
, Toluca De Lerdo, México",127.0,2.0,3.0,144413.1
409,409,409,"Casa en Venta Av. Idependencia #143
, Toluca De Lerdo, México",120.0,2.0,3.0,19100.0
410,410,410,"Casa en Venta Prolongación Independencia
, Toluca De Lerdo, México",128.0,3.0,5.0,63950.0
411,411,411,"Casa en Venta Toluca De Lerdo, México",72.0,1.0,2.0,28950.0
412,412,412,"Casa en Venta Casa En Venta En Cacalomacán
, Cacalomacan, Toluca De Lerdo",290.0,3.0,3.0,162500.0
413,413,413,"Casa en Venta Miguel Blanco 211
, Héroes Del 5 De Mayo, Toluca De Lerdo",,2.0,5.0,157500.0
414,414,414,"Casa en Venta Casa En Cacalomacan Null
, Toluca De Lerdo, México",,4.0,3.0,350000.0
415,415,415,"Casa en Venta Casa Nueva En Venta En Residencial Áurea, Toluca.
, San Mateo Otzacatipan, Toluca De Lerdo",,2.0,3.0,99000.0
416,416,416,"Casa en Venta Carr Toluca Naucalpan #1702
, Toluca De Lerdo, México",135.0,3.0,3.0,62000.0
417,417,417,"Casa en Venta Toluca De Lerdo, México",106.0,2.0,3.0,90000.0
418,418,418,"Casa en Venta Calle Prol. Ignacio Lopez Rayon
, Toluca De Lerdo, México",85.0,1.0,3.0,62500.0
